TDS #,EDP,# days,Current Charges,Consumption,Water&Sewer Charges,Other Charges,,Total Charges,,,,,,,,,,,,,
337,783,30,6493.08,658,6493.08,0,,12986.16,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,7075.28,717,7075.28,0,,14150.56,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,6433.87,652,6433.87,0,,12867.74,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,7973.26,808,7973.26,0,,15946.52,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,6848.32,694,6848.32,0,,13696.64,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,6956.87,705,6956.87,0,,13913.74,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,7361.45,746,7361.45,0,,14722.9,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,6068.76,615,6068.76,0,,12137.52,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,8742.96,886,8742.96,0,,17485.92,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,11653.99,1181,11653.99,0,,23307.98,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,11071.78,1122,11071.78,0,,22143.56,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,8614.68,873,8614.68,0,,17229.36,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,6907.53,700,6907.53,0,,13815.06,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6325.32,641,6325.32,0,,12650.64,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5950.34,603,5950.34,0,,11900.68,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,34,7075.28,717,7075.28,0,,14150.56,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5516.16,559,5516.16,0,,11032.32,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5604.97,568,5604.97,0,,11209.94,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6700.3,679,6700.3,0,,13400.6,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,6246.38,633,6246.38,0,,12492.76,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,34,6769.38,686,6769.38,0,,13538.76,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,6285.86,637,6285.86,0,,12571.72,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5091.84,516,5091.84,0,,10183.68,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,5901,598,5901,0,,11802,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,5920.74,600,5920.74,0,,11841.48,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,6029.29,611,6029.29,0,,12058.58,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,27,5170.78,524,5170.78,0,,10341.56,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,34,9749.49,988,9749.49,0,,19498.98,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,8052.21,816,8052.21,0,,16104.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,8032.47,814,8032.47,0,,16064.94,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,8575.21,869,8575.21,0,,17150.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,5486.55,556,5486.55,0,,10973.1,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5466.82,554,5466.82,0,,10933.64,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,6953.45,694,6953.45,0,,13906.9,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,6181.81,612,6181.81,0,,12363.62,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,6343.43,628,6343.43,0,,12686.86,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5454.54,540,5454.54,0,,10909.08,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,7141.41,707,7141.41,0,,14282.82,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,6121.21,606,6121.21,0,,12242.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,7333.33,726,7333.33,0,,14666.66,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6484.84,642,6484.84,0,,12969.68,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,6898.98,683,6898.98,0,,13797.96,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6767.67,670,6767.67,0,,13535.34,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,6686.86,662,6686.86,0,,13373.72,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6323.23,626,6323.23,0,,12646.46,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,6951.66,677,6951.66,0,,13903.32,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,6252.13,605,6252.13,0,,12504.26,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,6159.12,596,6159.12,0,,12318.24,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,91,20729.82,2361,20729.82,0,,41459.64,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,68,15294.93,1742,15294.93,0,,30589.86,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,5882.67,670,5882.67,0,,11765.34,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,7559.67,861,7559.67,0,,15119.34,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,10782.71,1178,10782.71,0,,21565.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,11673.7,1259,11673.7,0,,23347.4,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,10459.04,1128,10459.04,0,,20918.08,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,6870.7,741,6870.7,0,,13741.4,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,6852.16,739,6852.16,0,,13704.32,,,,,,,,,,,,Basic Water and Sewer,Exception
337,783,27,6407.09,691,6407.09,0,,12814.18,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,6731.62,726,6731.62,0,,13463.24,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,5832.21,629,5832.21,0,,11664.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,5563.32,600,5563.32,0,,11126.64,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6110.38,659,6110.38,0,,12220.76,,,,,,,,,,,,Basic Water and Sewer,Exception
337,783,30,6546.17,706,6546.17,0,,13092.34,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,7510.48,810,7510.48,0,,15020.96,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,11916.08,1254,11916.08,0,,23832.16,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,12314.16,1285,12314.16,0,,24628.32,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,10589.22,1105,10589.22,0,,21178.44,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,7369.33,769,7369.33,0,,14738.66,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,8155.13,851,8155.13,0,,16310.26,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,7369.33,769,7369.33,0,,14738.66,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,8107.22,846,8107.22,0,,16214.44,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,8203.05,856,8203.05,0,,16406.1,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,7311.83,763,7311.83,0,,14623.66,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,8222.21,858,8222.21,0,,16444.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,7589.74,792,7589.74,0,,15179.48,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,8135.97,849,8135.97,0,,16271.94,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,34,9525.77,975,9525.77,0,,19051.54,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,13331.53,1351,13331.53,0,,26663.06,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,14466.34,1466,14466.34,0,,28932.68,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,8338.38,845,8338.38,0,,16676.76,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,9216.62,934,9216.62,0,,18433.24,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,8723.22,884,8723.22,0,,17446.44,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,10292.22,1043,10292.22,0,,20584.44,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,9068.6,919,9068.6,0,,18137.2,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,9769.22,990,9769.22,0,,19538.44,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,11071.78,1122,11071.78,0,,22143.56,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,10015.92,1015,10015.92,0,,20031.84,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,11308.61,1146,11308.61,0,,22617.22,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,14446.6,1464,14446.6,0,,28893.2,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,15216.3,1542,15216.3,0,,30432.6,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,16124.15,1634,16124.15,0,,32248.3,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,283,97662.61,9897,97662.61,0,,195325.22,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,236,81429.91,8252,81429.91,0,,162859.82,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,7470,757,7470,0,,14940,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,8259.43,837,8259.43,0,,16518.86,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,7864.72,797,7864.72,0,,15729.44,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,7677.23,778,7677.23,0,,15354.46,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,12670.23,1261,12670.23,0,,25340.46,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,13232.31,1310,13232.31,0,,26464.62,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,32,11939.38,1182,11939.38,0,,23878.76,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,8595.95,851,8595.95,0,,17191.9,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,9575.75,948,9575.75,0,,19151.5,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,28,7919.18,784,7919.18,0,,15838.36,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,8575.75,849,8575.75,0,,17151.5,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,8191.91,811,8191.91,0,,16383.82,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,8616.15,853,8616.15,0,,17232.3,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,6787.87,672,6787.87,0,,13575.74,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,6363.63,630,6363.63,0,,12727.26,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,29,12222.21,1210,12222.21,0,,24444.42,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,33,15308.85,1491,15308.85,0,,30617.7,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,30,13837.36,1339,13837.36,0,,27674.72,,,,,,,,,,,,Basic Water and Sewer,Yes
337,783,31,9404.03,910,9404.03,0,,18808.06,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,91,12142.88,1383,12142.88,0,,24285.76,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,68,8894.24,1013,8894.24,0,,17788.48,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,29,3476.92,396,3476.92,0,,6953.84,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,33,3994.95,455,3994.95,0,,7989.9,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,29,4228.87,462,4228.87,0,,8457.74,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,30,4701.01,507,4701.01,0,,9402.02,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,33,4459.93,481,4459.93,0,,8919.86,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,30,3996.32,431,3996.32,0,,7992.64,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,33,4228.12,456,4228.12,0,,8456.24,,,,,,,,,,,,Basic Water and Sewer,Exception
364,548,27,4005.59,432,4005.59,0,,8011.18,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,32,5006.99,540,5006.99,0,,10013.98,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,31,4450.66,480,4450.66,0,,8901.32,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,28,3764.51,406,3764.51,0,,7529.02,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,11,1659.72,179,1659.72,0,,3319.44,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,91,15303.71,1743,15303.71,0,,30607.42,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,39,5856.33,667,5856.33,0,,11712.66,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,29,3731.54,425,3731.54,0,,7463.08,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,33,4082.75,465,4082.75,0,,8165.5,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,29,3569.83,390,3569.83,0,,7139.66,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,30,3616.16,390,3616.16,0,,7232.32,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,33,4413.57,476,4413.57,0,,8827.14,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,30,3996.32,431,3996.32,0,,7992.64,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,33,4617.56,498,4617.56,0,,9235.12,,,,,,,,,,,,Basic Water and Sewer,Exception
364,548,27,4710.28,508,4710.28,0,,9420.56,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,32,5359.33,578,5359.33,0,,10718.66,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,31,4589.74,495,4589.74,0,,9179.48,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,28,3504.89,378,3504.89,0,,7009.78,,,,,,,,,,,,Basic Water and Sewer,Yes
364,548,11,1390.83,150,1390.83,0,,2781.66,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,94,10869.76,1238,10869.76,0,,21739.52,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,68,7858.19,895,7858.19,0,,15716.38,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3450.58,393,3450.58,0,,6901.16,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3336.44,380,3336.44,0,,6672.88,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3719.04,406,3719.04,0,,7438.08,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3597.61,388,3597.61,0,,7195.22,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3959.23,427,3959.23,0,,7918.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3597.61,388,3597.61,0,,7195.22,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3643.97,393,3643.97,0,,7287.94,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,2967.1,320,2967.1,0,,5934.2,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,2865.11,309,2865.11,0,,5730.22,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3069.1,331,3069.1,0,,6138.2,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,26,3690.34,398,3690.34,0,,7380.68,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3171.09,342,3171.09,0,,6342.18,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3124.73,337,3124.73,0,,6249.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,2820.67,297,2820.67,0,,5641.34,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,2941.98,307,2941.98,0,,5883.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,4168.61,435,4168.61,0,,8337.22,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,4686.09,489,4686.09,0,,9372.18,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3909.86,408,3909.86,0,,7819.72,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,3411.55,356,3411.55,0,,6823.1,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3631.96,379,3631.96,0,,7263.92,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3545.71,370,3545.71,0,,7091.42,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,3114.48,325,3114.48,0,,6228.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,4216.52,440,4216.52,0,,8433.04,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3133.64,327,3133.64,0,,6267.28,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3804.45,397,3804.45,0,,7608.9,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,34,4162.13,426,4162.13,0,,8324.26,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,4124.78,418,4124.78,0,,8249.56,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,1835.43,186,1835.43,0,,3670.86,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,38.07,0,38.07,0,,76.14,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3424.16,347,3424.16,0,,6848.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,3059.05,310,3059.05,0,,6118.1,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3207.07,325,3207.07,0,,6414.14,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,2802.48,284,2802.48,0,,5604.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,2230.15,226,2230.15,0,,4460.3,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3591.92,364,3591.92,0,,7183.84,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,2911.03,295,2911.03,0,,5822.06,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3108.39,315,3108.39,0,,6216.78,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3009.71,305,3009.71,0,,6019.42,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3009.71,305,3009.71,0,,6019.42,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3108.39,315,3108.39,0,,6216.78,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,2911.03,295,2911.03,0,,5822.06,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3197.2,324,3197.2,0,,6394.4,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,2920.9,296,2920.9,0,,5841.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3483.37,353,3483.37,0,,6966.74,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3157.73,320,3157.73,0,,6315.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3157.73,320,3157.73,0,,6315.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3157.73,320,3157.73,0,,6315.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3374.82,342,3374.82,0,,6749.64,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3068.92,311,3068.92,0,,6137.84,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,2960.37,300,2960.37,0,,5920.74,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3384.69,343,3384.69,0,,6769.38,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,2999.84,304,2999.84,0,,5999.68,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3325.48,337,3325.48,0,,6650.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3137.99,318,3137.99,0,,6275.98,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3157.73,320,3157.73,0,,6315.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3256.41,330,3256.41,0,,6512.82,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3029.45,307,3029.45,0,,6058.9,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3118.26,316,3118.26,0,,6236.52,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,25,2595.26,263,2595.26,0,,5190.52,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,4,473.66,48,473.66,0,,947.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3167.6,321,3167.6,0,,6335.2,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3424.16,347,3424.16,0,,6848.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3711.03,370,3711.03,0,,7422.06,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3575.75,354,3575.75,0,,7151.5,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,3454.54,342,3454.54,0,,6909.08,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3060.6,303,3060.6,0,,6121.2,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,3515.15,348,3515.15,0,,7030.3,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,2848.48,282,2848.48,0,,5696.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,2939.39,291,2939.39,0,,5878.78,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,2505.05,248,2505.05,0,,5010.1,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3040.4,301,3040.4,0,,6080.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3131.31,310,3131.31,0,,6262.62,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3757.57,372,3757.57,0,,7515.14,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,3444.44,341,3444.44,0,,6888.88,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,4139.94,403,4139.94,0,,8279.88,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,3782.28,366,3782.28,0,,7564.56,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,3823.62,370,3823.62,0,,7647.24,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,405,30876.98,10959,98603.81,-67726.83,,61753.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,7529.03,812,7529.03,0,,15058.06,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7278.68,785,7278.68,0,,14557.36,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,7779.38,839,7779.38,0,,15558.76,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7278.68,785,7278.68,0,,14557.36,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,7529.03,812,7529.03,0,,15058.06,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7278.68,785,7278.68,0,,14557.36,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,8231.75,866,8231.75,0,,16463.5,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,7781.4,812,7781.4,0,,15562.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,8298.88,866,8298.88,0,,16597.76,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,7781.4,812,7781.4,0,,15562.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,7781.4,812,7781.4,0,,15562.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,8040.14,839,8040.14,0,,16080.28,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,8040.14,839,8040.14,0,,16080.28,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7522.66,785,7522.66,0,,15045.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,8040.14,839,8040.14,0,,16080.28,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7522.66,785,7522.66,0,,15045.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,7781.4,812,7781.4,0,,15562.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7522.66,785,7522.66,0,,15045.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,8742.81,893,8742.81,0,,17485.62,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,7746.3,785,7746.3,0,,15492.6,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,8545.6,866,8545.6,0,,17091.2,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,8012.73,812,8012.73,0,,16025.46,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,8812.03,893,8812.03,0,,17624.06,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,86,30807.58,3122,30807.58,0,,61615.16,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,36,12897.35,1307,12897.35,0,,25794.7,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,10390.9,1053,10390.9,0,,20781.8,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,26,7193.7,729,7193.7,0,,14387.4,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,36,12897.35,1307,12897.35,0,,25794.7,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,9157.41,928,9157.41,0,,18314.82,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,26,7321.98,742,7321.98,0,,14643.96,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,35,11624.39,1178,11624.39,0,,23248.78,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,9966.58,1010,9966.58,0,,19933.16,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,11239.54,1139,11239.54,0,,22479.08,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,10213.28,1035,10213.28,0,,20426.56,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,10894.16,1104,10894.16,0,,21788.32,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,27,10331.69,1047,10331.69,0,,20663.38,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,31,10410.63,1055,10410.63,0,,20821.26,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,9739.62,987,9739.62,0,,19479.24,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,26,10282.35,1042,10282.35,0,,20564.7,,,,,,,,,,,,Basic Water and Sewer,Exception
292,555,37,12413.82,1258,12413.82,0,,24827.64,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,9127.81,925,9127.81,0,,18255.62,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,29,9946.84,1008,9946.84,0,,19893.68,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,33,11377.69,1153,11377.69,0,,22755.38,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,11032.31,1118,11032.31,0,,22064.62,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,28,10469.84,1061,10469.84,0,,20939.68,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,32,12078.31,1224,12078.31,0,,24156.62,,,,,,,,,,,,Basic Water and Sewer,Yes
292,555,30,10805.35,1095,10805.35,0,,21610.7,,,,,,,,,,,,Basic Water and Sewer,Yes
